anime_id,title,score,popularity,release_year
8956,Denkou Chou Tokkyuu Hikarian,6.29,14224,2002
3164,Ichigo Ichie: Koibana Tomobana,6.29,16115,2007
31631,Monster Hunter Stories: Ride On,6.29,5774,2016
48633,Liar Liar,6.29,1546,2023
7079,Ookamikakushi,6.29,2761,2010
2233,Ocha-ken: Chokotto Monogatari,6.29,13326,2003
8815,Domo TV,6.29,12848,2008
5129,Jikuu Boukenki Zentrix,6.28,13662,2003
31566,Ketsuekigata-kun! 3,6.28,10041,2015
9806,Qin Shi Mingyue: Bai Bu Fei Jian,6.29,10078,2007
2162,Koutetsu Sangokushi,6.28,7207,2007
9395,Miyanishi Tatsuya Gekijou: Omae Umasou da na,6.28,12575,2010
10073,Seikon no Qwaser II,6.28,1777,2011
835,Sister Princess: Re Pure,6.28,6931,2002
33836,Seiren,6.28,1069,2017
4975,ChäoS;HEAd,6.28,917,2008
5088,Fabre-sensei wa Meitantei,6.28,13531,2000
909,Geneshaft,6.28,5841,2001
1574,Get Ride! AMDriver,6.28,11195,2004
295,Divergence Eve 2: Misaki Chronicles,6.28,7495,2004
39282,Beyblade Burst Gachi,6.27,6386,2019
6119,Cookin' Idol Ai! Mai! Main!,6.27,10892,2009
38268,Hangyakusei Million Arthur 2nd Season,6.28,5163,2019
8538,Gokujou!! Mecha Mote Iinchou Second Collection,6.27,10386,2010
38830,"Hachi-nan tte, Sore wa Nai deshou!",6.27,1016,2020
15913,Happy☆Lucky Bikkuriman,6.27,14809,2006
34403,Hajimete no Gal,6.27,416,2017
37438,Ingress the Animation,6.27,4436,2018
41899,Ore dake Haireru Kakushi Dungeon,6.27,601,2021
33737,Megaton-kyuu Musashi,6.27,5652,2021
42482,Seizei Ganbare! Mahou Shoujo Kurumi 3rd Season,6.27,13367,2020
4049,Mafukiden: Pandarian,6.27,13994,2005
7751,Midnight Horror School,6.27,14821,2003
15119,Senran Kagura,6.27,1775,2013
12123,Yurumates 3D,6.27,7376,2012
6979,Shukufuku no Campanella,6.26,4303,2010
17681,Zettai Bouei Leviathan,6.27,4518,2013
8287,SD Gundam Sangokuden Brave Battle Warriors,6.26,8835,2010
16347,Usavich V,6.26,11477,2012
12967,Arcana Famiglia,6.26,1247,2012
48343,Catch! Tiniping,6.26,16044,2020
34337,Ikemen Sengoku: Toki wo Kakeru ga Koi wa Hajimaranai,6.26,7259,2017
30455,KanColle: Itsuka Ano Umi de,6.26,3321,2022
36894,Inazma Delivery: Dougyousha Attack-hen,6.26,14740,2017
50869,Kami wa Game ni Ueteiru.,6.26,2342,2024
38535,Huoli Shaonian Wang 3: Xuji,6.26,18884,2012
35434,Konbini Kareshi,6.26,2249,2017
5235,Live On Cardliver Kakeru,6.26,13277,2008
555,Koutetsu Tenshi Kurumi 2,6.26,6287,2001
610,Popotan,6.26,4767,2003
31044,Kamisama Minarai: Himitsu no Cocotama,6.24,9898,2015
55996,Koi wa Futago de Warikirenai,6.25,2913,2024
31091,Komori-san wa Kotowarenai!,6.25,2618,2015
13177,Little Charo,6.25,15385,2008
31540,Sekkou Boys,6.25,3294,2016
33377,"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori",6.25,2051,2016
37940,Yatogame-chan Kansatsu Nikki,6.25,4281,2019
35541,Turning Mecard,6.25,13322,2015
30156,Balala Xiao Mo Xian: Meng Huan Xuan Lu,6.25,12287,2015
4383,Catman Series III,6.25,12411,2008
159,Boukyaku no Senritsu,6.25,5344,2004
32023,Bubuki Buranki,6.24,2799,2016
10527,Duel Masters Cross,6.24,11580,2008
19257,Megane-bu!,6.24,4430,2013
48981,Mahou Shoujo Magical Destroyers,6.24,2609,2023
11859,Queen's Blade: Rebellion,6.24,3636,2012
42627,Peach Boy Riverside,6.24,1360,2021
37369,Neko Neko Nihonshi 3rd Season,6.25,15546,2018
171,Strange Dawn,6.24,8081,2000
11919,Zoku Attacker You! Kin Medal e no Michi,6.24,13562,2008
39581,TV Yarou Nanaana: Wakuwaku Doukutsu Land,6.24,12884,2019
38203,The iDOLM@STER SideM: Wake Atte Mini!,6.24,9851,2018
1865,Getsumen to Heiki Mina,6.23,7209,2007
3637,Bouken Yuuki Pluster World,6.23,13822,2003
32274,Ketsuekigata-kun! 4,6.23,10090,2016
9598,Haiyoru! Nyaruani: Remember My Love(craft-sensei),6.23,4504,2010
56062,Naze Boku no Sekai wo Daremo Oboeteinai no ka?,6.23,1904,2024
44274,Puraore! Pride of Orange,6.23,4572,2021
47161,Shikkakumon no Saikyou Kenja,6.22,936,2022
57031,Vampire Dormitory,6.22,3389,2024
6920,Blade,6.22,4487,2011
40145,Yu☆Gi☆Oh! Sevens,6.22,5377,2020
36516,Beatless,6.22,1483,2018
1193,Happy Seven: The TV Manga,6.22,8433,2005
54362,Hametsu no Oukoku,6.22,1226,2023
2738,Kasumin 3rd Season,6.21,14737,2003
1591,Kujibiki♥Unbalance,6.21,5939,2006
51764,Level 1 dakedo Unique Skill de Saikyou desu,6.21,1717,2023
17147,Gakkatsu! 2nd Season,6.21,11968,2013
38529,Rifle Is Beautiful,6.21,3871,2019
30291,Mini Hama: Minimum Hamatora,6.21,9263,2015
37893,Yami Shibai 6,6.21,4989,2018
8449,Togainu no Chi,6.21,2438,2010
50184,Seiken Gakuin no Makentsukai,6.2,1567,2023
32309,Tabi Machi Late Show,6.2,7024,2016
1583,009-1,6.2,5006,2006
35712,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,6.2,915,2017
14277,Chitose Get You!!,6.2,5149,2012
1600,Galaxy Angel Rune,6.2,8525,2006
5883,Examurai Sengoku,6.2,9393,2009
1868,Giniro no Olynsis: Tokito,6.2,7346,2006
28883,Hidan no Aria AA,6.2,2222,2015
56967,Kamierabi 2nd Season,6.2,7585,2024
23901,Lovely Movie: Itoshi no Muco Season 2,6.2,14699,2014
32572,Neko Neko Nihonshi,6.2,10287,2016
54794,Metallic Rouge,6.2,2139,2024
38909,Infinite Dendrogram,6.2,1381,2020
37657,Gakuen Basara,6.2,5370,2018
952,Magical Nyan Nyan Taruto,6.19,7434,2001
41573,Majutsushi Orphen Hagure Tabi: Kimluck-hen,6.19,4352,2021
10869,Scan2Go,6.19,10127,2010
58395,Neko ni Tensei shita Ojisan,6.19,11037,2024
4801,Suhoyojeong Michel,6.19,14960,2003
6645,Chuu Bra!!,6.19,3473,2010
32936,Gin no Guardian,6.19,2063,2017
43741,Getter Robo Arc,6.19,8224,2021
35920,Annyeong Jadoo,6.18,16297,2011
11017,Battle Spirits: Heroes,6.18,11091,2011
29976,Dance with Devils,6.18,1878,2015
10465,Manyuu Hikenchou,6.18,2509,2011
43350,Gebäude Bäude,6.18,12412,2020
40075,Koi to Producer: EVOLxLOVE,6.18,2967,2020
17777,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",6.18,1476,2014
16397,Photokano,6.18,1883,2013
445,Tales of Eternia The Animation,6.18,5513,2001
31221,Tantei Team KZ Jiken Note,6.18,5995,2015
1713,Submarine Super 99,6.18,11066,2003
50599,Yami Shibai 10,6.18,6552,2022
50607,Yu☆Gi☆Oh! Go Rush!!,6.18,7842,2022
23433,Shin Strange+,6.18,5942,2014
337,Psychic Academy,6.18,6396,2002
20053,Wizard Barristers: Benmashi Cecil,6.17,3098,2014
15313,Wooser no Sono Higurashi,6.17,6407,2012
4443,Duel Masters Charge,6.17,8683,2004
49505,Deji Meets Girl,6.17,4188,2021
1157,Final Fantasy: Unlimited,6.17,4007,2001
31534,Larva,6.17,11122,2011
35302,Neko Neko Nihonshi 2nd Season,6.17,15031,2017
16027,Greek Roman Sinhwa: Olympus Guardian,6.17,12981,2002
24835,Kidou Senshi Gundam-san,6.16,7426,2014
1883,Kappa no Kaikata,6.16,11616,2004
24873,Juuou Mujin no Fafnir,6.16,1614,2015
58173,Mahoutsukai ni Narenakatta Onnanoko no Hanashi,6.16,5703,2024
4314,Nanami-chan 2nd Series,6.16,16014,2005
1975,Mutekiou Tri-Zenon,6.16,11929,2000
9799,Shin-Men,6.16,12188,2010
46985,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,6.16,1163,2021
6899,Stitch! Itazura Alien no Daibouken,6.16,11041,2009
8961,Tono to Issho: Ippunkan Gekijou,6.16,10218,2010
18937,Hakken Taiken Daisuki! Shimajirou,6.16,17160,2008
51305,FLCL: Shoegaze,6.16,5075,2023
53633,Bullbuster,6.16,6115,2023
22441,Hello Kitty: Ringo no Mori to Parallel Town,6.16,14805,2007
15883,Fantasista Doll,6.15,4644,2013
10528,Duel Masters Cross Shock,6.15,11807,2010
49691,Gunjou no Fanfare,6.15,4760,2022
35303,Furusato Meguri: Nippon no Mukashibanashi,6.15,14146,2017
1508,Sci-Fi Harry,6.15,6902,2000
42307,Subarashiki Kono Sekai The Animation,6.15,2752,2021
53162,Majutsushi Orphen Hagure Tabi: Urbanrama-hen,6.15,5488,2023
39183,Super Shiro,6.14,11183,2019
32571,Shounen Ashibe: Go! Go! Goma-chan,6.14,10830,2016
36425,Zhandou Wang Zhi Jufeng Zhan Hun 2,6.14,15527,2013
24699,Ai Tenchi Muyou!,6.14,4012,2014
40679,2.43: Seiin Koukou Danshi Volley-bu,6.14,2077,2021
32596,The Snack World (TV),6.14,15362,2017
7048,Crush Gear Nitro,6.14,11964,2003
35251,Sengoku Night Blood,6.14,3532,2017
37998,Girly Air Force,6.14,2550,2019
42657,Himitsukessha Taka no Tsume: Golden Spell,6.14,13442,2020
33434,Heybot!,6.14,10945,2016
3514,Noramimi,6.14,13571,2008
52405,Highspeed Etoile,6.14,5545,2024
39582,Kitsutsuki Tanteidokoro,6.13,4564,2020
15565,Maken-Ki! Two,6.14,1591,2014
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,6.13,5085,2007
21809,Kenzen Robo Daimidaler,6.13,2756,2014
35542,Turning Mecard W,6.13,16294,2016
56845,"Saikyou Tank no Meikyuu Kouryaku: Tairyoku 9999 no Rare Skill-mochi Tank, Yuusha Party wo Tsuihou sareru",6.13,2368,2024
22733,Dragon Collection,6.13,8632,2014
9345,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,6.13,13805,2010
49551,Hanabi-chan wa Okuregachi,6.13,8815,2022
693,Burn Up Scramble,6.12,6750,2004
31246,Choegang Habche: Mix Master,6.12,14508,2010
38091,Hachigatsu no Cinderella Nine,6.13,4536,2019
16211,Bakumatsu Gijinden Roman,6.12,6650,2013
133,Green Green,6.12,2039,2003
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,6.12,4227,2012
47250,Jouran: The Princess of Snow and Blood,6.12,2318,2021
15479,Hey Yo Yorang,6.12,16956,2003
511,Kidou Shinsengumi Moeyo Ken TV,6.12,8200,2005
12367,Shining Hearts: Shiawase no Pan,6.12,3602,2012
40197,Urashimasakatasen no Nichijou,6.12,8462,2019
37806,Gunjou no Magmell,6.12,1559,2019
4719,Queen's Blade: Rurou no Senshi,6.12,2201,2009
346,W: Wish,6.11,5718,2004
27811,Zhong Hua Xiao Zi,6.12,15550,2006
927,Transformers Superlink,6.11,8394,2004
35248,18if,6.11,3150,2017
36427,Zhandou Wang Zhi Jufeng Zhan Hun 3,6.11,15558,2015
17703,Danchi Tomoo,6.11,13887,2013
41558,Asatir: Mirai no Mukashi Banashi,6.11,9211,2020
31211,Choegang Top Plate,6.11,16145,2013
23107,GO-GO Tamagotchi!,6.11,15364,2014
3840,Crystal Blaze,6.11,5634,2008
577,Kagi Hime Monogatari: Eikyuu Alice Rondo,6.11,7158,2006
31845,Masou Gakuen HxH,6.11,876,2016
35203,Isekai wa Smartphone to Tomo ni.,6.1,395,2017
36196,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku 2nd Season,6.1,8839,2018
1561,Lovedol: Lovely Idol,6.1,7182,2006
38673,Mini Toji,6.11,8113,2019
24417,Maido! Urayasu Tekkin Kazoku,6.11,13362,2014
42774,Sayonara Watashi no Cramer,6.1,3698,2021
36431,One Room: Second Season,6.1,3309,2018
36316,Shichisei no Subaru,6.1,1736,2018
51859,Touken Ranbu Kai: Kyoden Moyuru Honnouji,6.1,6102,2024
4563,Bakukyuu Hit! Crash B-Daman,6.1,11279,2006
231,Asagiri no Miko,6.1,7401,2002
54758,The iDOLM@STER Shiny Colors,6.1,6877,2024
5112,Akikan!,6.1,1962,2009
309,Akahori Gedou Hour Rabuge,6.09,8096,2005
32878,ēlDLIVE,6.09,3459,2017
51155,Cap Kakumei Bottleman DX,6.09,14373,2022
2523,Izumo: Takeki Tsurugi no Senki,6.09,6155,2005
4737,Himitsukessha Taka no Tsume,6.09,13388,2006
39567,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana,6.09,3446,2019
25999,Minna Atsumare! Falcom Gakuen SC,6.09,9884,2015
2735,Mugen Senki Portriss,6.09,16197,2003
20555,SoniAni: Super Sonico The Animation,6.09,2433,2014
2234,Panda-Z: The Robonimation,6.09,11368,2004
3769,Play Ball 2nd,6.09,15090,2006
49179,Reiwa no Di Gi Charat,6.09,8823,2022
854,Soul Link,6.08,4992,2006
18447,Spheres,6.08,14822,2003
648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,6.08,7301,2004
8964,Stitch!: Zutto Saikou no Tomodachi,6.08,11216,2010
39221,Bem,6.08,2696,2019
34543,Dive!!,6.08,3287,2017
18767,BlazBlue: Alter Memory,6.08,2437,2013
55894,Bokura no Ame-iro Protocol,6.08,3753,2023
54738,Majutsushi Orphen Hagure Tabi: Seiiki-hen,6.08,6352,2023
36728,Mameneko,6.08,12708,2018
17291,Jinzou Konchuu Kabutoborg VxV,6.08,14634,2006
33795,Mahou Shoujo Nante Mou Ii desu kara. Second Season,6.08,6053,2016
31410,Mini Van 2nd Season,6.08,13960,2015
6625,Nono-chan,6.08,13504,2001
50789,Jantama Pong☆,6.07,7232,2022
10217,Kaitou Tenshi Twin Angel: Kyunkyun☆Tokimeki Paradise!!,6.07,7085,2011
54265,Kekkon Yubiwa Monogatari,6.07,1885,2024
38150,Namu Amida Butsu! Rendai Utena,6.07,5819,2019
1769,Oh! Super Milk-chan,6.08,8332,2000
12677,Ozma,6.07,5797,2012
19843,Tamagotchi! Miracle Friends,6.07,15523,2013
49969,Tribe Nine,6.07,3487,2022
36429,Zhen Gyi Hong Shi,6.07,15538,2014
5027,Stitch!,6.07,8127,2008
52162,5-Okunen Button,6.07,14127,2022
22831,Abarenbou Rikishi!! Matsutarou,6.07,7017,2014
6822,Ukkari Pénélope (2009),6.07,16053,2009
3151,Genei Toushi Bastof Lemon,6.07,13043,2001
30410,Gon 2nd Season,6.07,15371,2015
32956,Aware! Meisaku-kun,6.07,14880,2016
7723,Hipira-kun,6.07,10321,2009
35643,Huoli Shaonian Wang zhi Chuanqi Zaixian,6.07,16938,2014
349,Magical Canan,6.06,7982,2005
4316,Nanami-chan 3rd Series,6.06,16224,2006
6523,Porong Porong Pororo,6.06,14140,2003
51098,Shinobi no Ittoki,6.06,1440,2022
43007,Osananajimi ga Zettai ni Makenai Love Comedy,6.06,938,2021
42071,Yuuki Yuuna wa Yuusha de Aru Churutto!,6.06,7746,2021
9587,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,6.06,2395,2011
37388,Souten no Ken: Regenesis 2nd Season,6.05,8988,2018
3885,Sugar Bunnies,6.05,13157,2007
2566,Uchuujin Tanaka Tarou,6.05,13904,2000
23151,Shounen Hollywood: Holly Stage for 49,6.05,5795,2014
6482,Sugar Bunnies Chocolate!,6.05,15070,2008
51685,Zombie-ga Doeeo Beorin Naui Ttal,6.05,9670,2022
204,Yumeria,6.05,4553,2004
53626,"Bye Bye, Earth",6.05,2921,2024
